Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
LEE	Lee	10282	11/08/2016	2016 General Election	92	PCT. 092	4139	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1815
LEE	Lee	10282	11/08/2016	2016 General Election	92	PCT. 092	4139	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1153
LEE	Lee	10282	11/08/2016	2016 General Election	92	PCT. 092	4139	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	92	PCT. 092	4139	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10282	11/08/2016	2016 General Election	92	PCT. 092	4139	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	213
LEE	Lee	10282	11/08/2016	2016 General Election	93	PCT. 093	3474	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1942
LEE	Lee	10282	11/08/2016	2016 General Election	93	PCT. 093	3474	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	759
LEE	Lee	10282	11/08/2016	2016 General Election	93	PCT. 093	3474	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	93	PCT. 093	3474	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	93	PCT. 093	3474	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	189
LEE	Lee	10282	11/08/2016	2016 General Election	94	PCT. 094.	3514	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1861
LEE	Lee	10282	11/08/2016	2016 General Election	94	PCT. 094.	3514	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	798
LEE	Lee	10282	11/08/2016	2016 General Election	94	PCT. 094.	3514	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	94	PCT. 094.	3514	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	94	PCT. 094.	3514	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	155
LEE	Lee	10282	11/08/2016	2016 General Election	95	PCT. 095	3952	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1798
LEE	Lee	10282	11/08/2016	2016 General Election	95	PCT. 095	3952	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1088
LEE	Lee	10282	11/08/2016	2016 General Election	95	PCT. 095	3952	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	95	PCT. 095	3952	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10282	11/08/2016	2016 General Election	95	PCT. 095	3952	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	186
LEE	Lee	10282	11/08/2016	2016 General Election	96	PCT. 096	3568	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1671
LEE	Lee	10282	11/08/2016	2016 General Election	96	PCT. 096	3568	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	913
LEE	Lee	10282	11/08/2016	2016 General Election	96	PCT. 096	3568	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	96	PCT. 096	3568	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	96	PCT. 096	3568	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	190
LEE	Lee	10282	11/08/2016	2016 General Election	97	PCT. 097	3867	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1898
LEE	Lee	10282	11/08/2016	2016 General Election	97	PCT. 097	3867	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	992
LEE	Lee	10282	11/08/2016	2016 General Election	97	PCT. 097	3867	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	97	PCT. 097	3867	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	97	PCT. 097	3867	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	188
LEE	Lee	10282	11/08/2016	2016 General Election	98	PCT. 098	3378	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1733
LEE	Lee	10282	11/08/2016	2016 General Election	98	PCT. 098	3378	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	819
LEE	Lee	10282	11/08/2016	2016 General Election	98	PCT. 098	3378	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	98	PCT. 098	3378	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	98	PCT. 098	3378	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	152
LEE	Lee	10282	11/08/2016	2016 General Election	99	PCT. 099	3626	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1589
LEE	Lee	10282	11/08/2016	2016 General Election	99	PCT. 099	3626	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1026
LEE	Lee	10282	11/08/2016	2016 General Election	99	PCT. 099	3626	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	99	PCT. 099	3626	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	99	PCT. 099	3626	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	230
LEE	Lee	10282	11/08/2016	2016 General Election	100	PCT. 100	3059	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1627
LEE	Lee	10282	11/08/2016	2016 General Election	100	PCT. 100	3059	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	798
LEE	Lee	10282	11/08/2016	2016 General Election	100	PCT. 100	3059	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	100	PCT. 100	3059	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	100	PCT. 100	3059	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	158
LEE	Lee	10282	11/08/2016	2016 General Election	101	PCT. 101	3080	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1872
LEE	Lee	10282	11/08/2016	2016 General Election	101	PCT. 101	3080	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	656
LEE	Lee	10282	11/08/2016	2016 General Election	101	PCT. 101	3080	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	101	PCT. 101	3080	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	101	PCT. 101	3080	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	135
LEE	Lee	10282	11/08/2016	2016 General Election	102	PCT. 102	4010	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2323
LEE	Lee	10282	11/08/2016	2016 General Election	102	PCT. 102	4010	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	827
LEE	Lee	10282	11/08/2016	2016 General Election	102	PCT. 102	4010	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	102	PCT. 102	4010	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	102	PCT. 102	4010	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	206
LEE	Lee	10282	11/08/2016	2016 General Election	103	PCT. 103	4459	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2006
LEE	Lee	10282	11/08/2016	2016 General Election	103	PCT. 103	4459	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1123
LEE	Lee	10282	11/08/2016	2016 General Election	103	PCT. 103	4459	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	103	PCT. 103	4459	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	103	PCT. 103	4459	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	263
LEE	Lee	10282	11/08/2016	2016 General Election	104	PCT. 104	3921	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1812
LEE	Lee	10282	11/08/2016	2016 General Election	104	PCT. 104	3921	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	998
LEE	Lee	10282	11/08/2016	2016 General Election	104	PCT. 104	3921	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	8
LEE	Lee	10282	11/08/2016	2016 General Election	104	PCT. 104	3921	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	3
LEE	Lee	10282	11/08/2016	2016 General Election	104	PCT. 104	3921	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	220
LEE	Lee	10282	11/08/2016	2016 General Election	105	PCT. 105	3867	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1713
LEE	Lee	10282	11/08/2016	2016 General Election	105	PCT. 105	3867	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1011
LEE	Lee	10282	11/08/2016	2016 General Election	105	PCT. 105	3867	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	5
LEE	Lee	10282	11/08/2016	2016 General Election	105	PCT. 105	3867	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	105	PCT. 105	3867	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	209
LEE	Lee	10282	11/08/2016	2016 General Election	106	PCT. 106	3570	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1659
LEE	Lee	10282	11/08/2016	2016 General Election	106	PCT. 106	3570	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	976
LEE	Lee	10282	11/08/2016	2016 General Election	106	PCT. 106	3570	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
LEE	Lee	10282	11/08/2016	2016 General Election	106	PCT. 106	3570	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	106	PCT. 106	3570	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	183
LEE	Lee	10282	11/08/2016	2016 General Election	107	PCT. 107	4603	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2449
LEE	Lee	10282	11/08/2016	2016 General Election	107	PCT. 107	4603	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1000
LEE	Lee	10282	11/08/2016	2016 General Election	107	PCT. 107	4603	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	107	PCT. 107	4603	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	107	PCT. 107	4603	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	258
LEE	Lee	10282	11/08/2016	2016 General Election	108	PCT. 108	4332	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1710
LEE	Lee	10282	11/08/2016	2016 General Election	108	PCT. 108	4332	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1215
LEE	Lee	10282	11/08/2016	2016 General Election	108	PCT. 108	4332	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	108	PCT. 108	4332	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	108	PCT. 108	4332	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	252
LEE	Lee	10282	11/08/2016	2016 General Election	109	PCT. 109	3904	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1646
LEE	Lee	10282	11/08/2016	2016 General Election	109	PCT. 109	3904	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1077
LEE	Lee	10282	11/08/2016	2016 General Election	109	PCT. 109	3904	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	109	PCT. 109	3904	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	109	PCT. 109	3904	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	190
LEE	Lee	10282	11/08/2016	2016 General Election	110	PCT. 110	3480	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1285
LEE	Lee	10282	11/08/2016	2016 General Election	110	PCT. 110	3480	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	898
LEE	Lee	10282	11/08/2016	2016 General Election	110	PCT. 110	3480	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	110	PCT. 110	3480	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10282	11/08/2016	2016 General Election	110	PCT. 110	3480	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	196
LEE	Lee	10282	11/08/2016	2016 General Election	111	PCT. 111	2723	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1109
LEE	Lee	10282	11/08/2016	2016 General Election	111	PCT. 111	2723	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	663
LEE	Lee	10282	11/08/2016	2016 General Election	111	PCT. 111	2723	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	111	PCT. 111	2723	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	111	PCT. 111	2723	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	138
LEE	Lee	10282	11/08/2016	2016 General Election	112	PCT. 112	4702	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2214
LEE	Lee	10282	11/08/2016	2016 General Election	112	PCT. 112	4702	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1117
LEE	Lee	10282	11/08/2016	2016 General Election	112	PCT. 112	4702	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	112	PCT. 112	4702	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	112	PCT. 112	4702	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	234
LEE	Lee	10282	11/08/2016	2016 General Election	113	PCT. 113	3779	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1481
LEE	Lee	10282	11/08/2016	2016 General Election	113	PCT. 113	3779	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	993
LEE	Lee	10282	11/08/2016	2016 General Election	113	PCT. 113	3779	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	113	PCT. 113	3779	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	113	PCT. 113	3779	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	216
LEE	Lee	10282	11/08/2016	2016 General Election	114	PCT. 114	3791	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1554
LEE	Lee	10282	11/08/2016	2016 General Election	114	PCT. 114	3791	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1055
LEE	Lee	10282	11/08/2016	2016 General Election	114	PCT. 114	3791	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10282	11/08/2016	2016 General Election	114	PCT. 114	3791	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	114	PCT. 114	3791	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	199
LEE	Lee	10282	11/08/2016	2016 General Election	115	PCT. 115	4677	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2057
LEE	Lee	10282	11/08/2016	2016 General Election	115	PCT. 115	4677	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1139
LEE	Lee	10282	11/08/2016	2016 General Election	115	PCT. 115	4677	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	115	PCT. 115	4677	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	115	PCT. 115	4677	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	257
LEE	Lee	10282	11/08/2016	2016 General Election	116	PCT. 116	3858	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1749
LEE	Lee	10282	11/08/2016	2016 General Election	116	PCT. 116	3858	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	933
LEE	Lee	10282	11/08/2016	2016 General Election	116	PCT. 116	3858	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	116	PCT. 116	3858	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10282	11/08/2016	2016 General Election	116	PCT. 116	3858	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	210
LEE	Lee	10282	11/08/2016	2016 General Election	117	PCT. 117	2109	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1047
LEE	Lee	10282	11/08/2016	2016 General Election	117	PCT. 117	2109	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	631
LEE	Lee	10282	11/08/2016	2016 General Election	117	PCT. 117	2109	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	117	PCT. 117	2109	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	117	PCT. 117	2109	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	127
LEE	Lee	10282	11/08/2016	2016 General Election	118	PCT. 118	3660	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1891
LEE	Lee	10282	11/08/2016	2016 General Election	118	PCT. 118	3660	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	907
LEE	Lee	10282	11/08/2016	2016 General Election	118	PCT. 118	3660	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	118	PCT. 118	3660	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	118	PCT. 118	3660	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	206
LEE	Lee	10282	11/08/2016	2016 General Election	119	PCT. 119	2738	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1798
LEE	Lee	10282	11/08/2016	2016 General Election	119	PCT. 119	2738	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	530
LEE	Lee	10282	11/08/2016	2016 General Election	119	PCT. 119	2738	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	119	PCT. 119	2738	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	119	PCT. 119	2738	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	150
LEE	Lee	10282	11/08/2016	2016 General Election	120	PCT. 120	3829	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1489
LEE	Lee	10282	11/08/2016	2016 General Election	120	PCT. 120	3829	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	949
LEE	Lee	10282	11/08/2016	2016 General Election	120	PCT. 120	3829	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	120	PCT. 120	3829	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	120	PCT. 120	3829	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	246
LEE	Lee	10282	11/08/2016	2016 General Election	121	PCT. 121	3345	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1845
LEE	Lee	10282	11/08/2016	2016 General Election	121	PCT. 121	3345	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	744
LEE	Lee	10282	11/08/2016	2016 General Election	121	PCT. 121	3345	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	121	PCT. 121	3345	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	3
LEE	Lee	10282	11/08/2016	2016 General Election	121	PCT. 121	3345	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	197
LEE	Lee	10282	11/08/2016	2016 General Election	122	PCT. 122	3677	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1965
LEE	Lee	10282	11/08/2016	2016 General Election	122	PCT. 122	3677	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	933
LEE	Lee	10282	11/08/2016	2016 General Election	122	PCT. 122	3677	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	122	PCT. 122	3677	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	122	PCT. 122	3677	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	219
LEE	Lee	10282	11/08/2016	2016 General Election	123	PCT. 123	3223	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1933
LEE	Lee	10282	11/08/2016	2016 General Election	123	PCT. 123	3223	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	732
LEE	Lee	10282	11/08/2016	2016 General Election	123	PCT. 123	3223	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	123	PCT. 123	3223	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	123	PCT. 123	3223	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	185
LEE	Lee	10282	11/08/2016	2016 General Election	124	PCT. 124	3926	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2146
LEE	Lee	10282	11/08/2016	2016 General Election	124	PCT. 124	3926	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	971
LEE	Lee	10282	11/08/2016	2016 General Election	124	PCT. 124	3926	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	124	PCT. 124	3926	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	124	PCT. 124	3926	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	219
LEE	Lee	10282	11/08/2016	2016 General Election	125	PCT. 125	3426	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2396
LEE	Lee	10282	11/08/2016	2016 General Election	125	PCT. 125	3426	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	620
LEE	Lee	10282	11/08/2016	2016 General Election	125	PCT. 125	3426	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	125	PCT. 125	3426	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	125	PCT. 125	3426	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	151
LEE	Lee	10282	11/08/2016	2016 General Election	126	PCT. 126	1894	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	950
LEE	Lee	10282	11/08/2016	2016 General Election	126	PCT. 126	1894	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	549
LEE	Lee	10282	11/08/2016	2016 General Election	126	PCT. 126	1894	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	126	PCT. 126	1894	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	126	PCT. 126	1894	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	95
LEE	Lee	10282	11/08/2016	2016 General Election	127	PCT. 127	1096	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	575
